year,date,day_of_year,month,day,event,station_name_jp,station_name_en,station_name_ja,jma_station_code,wmo_station_id,country_area,latitude_deg,longitude_deg
1971,1971-04-11,101,4,11,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1972,1972-04-05,96,4,5,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1973,1973-04-08,98,4,8,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1974,1974-04-10,100,4,10,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1975,1975-04-10,100,4,10,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1976,1976-04-10,101,4,10,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1977,1977-04-11,101,4,11,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1978,1978-04-14,104,4,14,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1979,1979-04-05,95,4,5,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1980,1980-04-09,100,4,9,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1981,1981-04-09,99,4,9,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1982,1982-04-04,94,4,4,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1983,1983-04-07,97,4,7,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1984,1984-04-18,109,4,18,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1985,1985-04-12,102,4,12,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1986,1986-04-14,104,4,14,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1987,1987-04-09,99,4,9,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1988,1988-04-16,107,4,16,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1989,1989-04-03,93,4,3,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1990,1990-04-01,91,4,1,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1991,1991-04-10,100,4,10,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1992,1992-04-06,97,4,6,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1993,1993-04-13,103,4,13,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1994,1994-04-11,101,4,11,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1995,1995-04-10,100,4,10,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1996,1996-04-15,106,4,15,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1997,1997-04-09,99,4,9,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1998,1998-04-03,93,4,3,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1999,1999-04-06,96,4,6,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2000,2000-04-12,103,4,12,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2001,2001-04-04,94,4,4,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2002,2002-03-31,90,3,31,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2003,2003-04-08,98,4,8,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2004,2004-03-31,91,3,31,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2005,2005-04-09,99,4,9,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2006,2006-04-09,99,4,9,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
2007,2007-04-03,93,4,3,full_bloom,豊岡,TOYOOKA,豊岡,747,47747,JAPAN,35.53583333333333,134.82222222222222
1953,1953-04-08,98,4,8,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1954,1954-04-05,95,4,5,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1955,1955-04-07,97,4,7,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1956,1956-04-13,104,4,13,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1957,1957-04-15,105,4,15,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1958,1958-04-07,97,4,7,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1959,1959-04-01,91,4,1,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1960,1960-04-06,97,4,6,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1961,1961-04-04,94,4,4,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1962,1962-04-10,100,4,10,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1963,1963-04-11,101,4,11,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1964,1964-04-12,103,4,12,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1965,1965-04-18,108,4,18,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1966,1966-04-09,99,4,9,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1967,1967-04-08,98,4,8,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1968,1968-04-10,101,4,10,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1969,1969-04-13,103,4,13,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1970,1970-04-18,108,4,18,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1971,1971-04-12,102,4,12,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1972,1972-04-09,100,4,9,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1973,1973-04-10,100,4,10,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1974,1974-04-15,105,4,15,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1975,1975-04-12,102,4,12,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1976,1976-04-14,105,4,14,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1977,1977-04-10,100,4,10,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1978,1978-04-16,106,4,16,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1979,1979-04-07,97,4,7,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1980,1980-04-12,103,4,12,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1981,1981-04-10,100,4,10,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1982,1982-04-07,97,4,7,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1983,1983-04-11,101,4,11,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1984,1984-04-24,115,4,24,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1985,1985-04-13,103,4,13,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1986,1986-04-14,104,4,14,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1987,1987-04-07,97,4,7,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1988,1988-04-15,106,4,15,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1989,1989-04-01,91,4,1,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1990,1990-04-02,92,4,2,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1991,1991-04-11,101,4,11,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1992,1992-04-05,96,4,5,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1993,1993-04-08,98,4,8,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1994,1994-04-12,102,4,12,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1995,1995-04-10,100,4,10,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1996,1996-04-17,108,4,17,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1997,1997-04-07,97,4,7,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1998,1998-04-06,96,4,6,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1999,1999-04-08,98,4,8,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2000,2000-04-13,104,4,13,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2001,2001-04-07,97,4,7,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2002,2002-03-29,88,3,29,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2003,2003-04-08,98,4,8,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2004,2004-04-01,92,4,1,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2005,2005-04-10,100,4,10,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2006,2006-04-12,102,4,12,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2007,2007-04-08,98,4,8,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2008,2008-04-06,97,4,6,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2009,2009-04-06,96,4,6,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2010,2010-04-09,99,4,9,flowering,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1953,1953-04-16,106,4,16,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1954,1954-04-11,101,4,11,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1955,1955-04-10,100,4,10,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1956,1956-04-16,107,4,16,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1957,1957-04-21,111,4,21,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1958,1958-04-15,105,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1959,1959-04-05,95,4,5,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1960,1960-04-11,102,4,11,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1961,1961-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1962,1962-04-15,105,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1963,1963-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1964,1964-04-14,105,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1965,1965-04-22,112,4,22,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1966,1966-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1967,1967-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1968,1968-04-17,108,4,17,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1969,1969-04-20,110,4,20,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1970,1970-04-23,113,4,23,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1971,1971-04-16,106,4,16,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1972,1972-04-14,105,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1973,1973-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1974,1974-04-19,109,4,19,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1975,1975-04-17,107,4,17,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1976,1976-04-19,110,4,19,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1977,1977-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1978,1978-04-19,109,4,19,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1979,1979-04-10,100,4,10,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1980,1980-04-15,106,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1981,1981-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1982,1982-04-11,101,4,11,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1983,1983-04-15,105,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1984,1984-04-28,119,4,28,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1985,1985-04-19,109,4,19,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1986,1986-04-18,108,4,18,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1987,1987-04-11,101,4,11,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1988,1988-04-20,111,4,20,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1989,1989-04-07,97,4,7,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1990,1990-04-07,97,4,7,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1991,1991-04-16,106,4,16,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1992,1992-04-09,100,4,9,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1993,1993-04-16,106,4,16,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1994,1994-04-15,105,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1995,1995-04-16,106,4,16,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1996,1996-04-22,113,4,22,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1997,1997-04-11,101,4,11,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1998,1998-04-09,99,4,9,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1999,1999-04-12,102,4,12,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2000,2000-04-17,108,4,17,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2001,2001-04-10,100,4,10,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2002,2002-04-02,92,4,2,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2003,2003-04-12,102,4,12,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2004,2004-04-06,97,4,6,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2005,2005-04-15,105,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2006,2006-04-15,105,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2007,2007-04-15,105,4,15,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2008,2008-04-11,102,4,11,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2009,2009-04-12,102,4,12,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
2010,2010-04-14,104,4,14,full_bloom,輪島,WAJIMA,輪島,600,47600,JAPAN,37.39138888888889,136.89527777777778
1974,1974-01-04,4,1,4,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1975,1975-01-18,18,1,18,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1976,1976-01-18,18,1,18,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1977,1977-01-07,7,1,7,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1978,1978-01-17,17,1,17,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1979,1979-01-06,6,1,6,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1980,1980-02-01,32,2,1,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1981,1981-01-24,24,1,24,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1982,1982-01-05,5,1,5,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1983,1983-01-16,16,1,16,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1984,1984-01-23,23,1,23,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1985,1985-01-23,23,1,23,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1986,1986-01-09,9,1,9,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1987,1987-01-23,23,1,23,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1988,1988-01-19,19,1,19,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1989,1989-01-09,9,1,9,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1990,1990-01-21,21,1,21,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1991,1991-01-24,24,1,24,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1992,1992-01-26,26,1,26,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1993,1993-01-23,23,1,23,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1994,1994-01-20,20,1,20,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1995,1995-02-08,39,2,8,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1996,1996-01-25,25,1,25,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1997,1997-01-20,20,1,20,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1998,1998-01-16,16,1,16,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1999,1999-02-02,33,2,2,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2000,2000-01-18,18,1,18,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2001,2001-01-17,17,1,17,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2002,2002-01-15,15,1,15,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2003,2003-01-21,21,1,21,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2004,2004-01-17,17,1,17,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2005,2005-01-19,19,1,19,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2006,2006-01-13,13,1,13,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2007,2007-01-23,23,1,23,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2008,2008-01-03,3,1,3,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2009,2009-01-02,2,1,2,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2010,2010-12-31,365,12,31,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2011,2011-01-07,7,1,7,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2012,2012-01-22,22,1,22,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2013,2013-12-28,362,12,28,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2014,2014-01-15,15,1,15,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2015,2015-01-15,15,1,15,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2016,2016-01-21,21,1,21,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2017,2017-01-14,14,1,14,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2018,2018-01-10,10,1,10,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2019,2019-01-10,10,1,10,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2020,2020-01-06,6,1,6,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2021,2021-01-04,4,1,4,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2022,2022-01-11,11,1,11,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2023,2023-01-07,7,1,7,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2024,2024-01-13,13,1,13,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
2025,2025-01-05,5,1,5,flowering,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1976,1976-01-28,28,1,28,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1978,1978-01-28,28,1,28,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1979,1979-01-25,25,1,25,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1980,1980-02-19,50,2,19,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1981,1981-02-03,34,2,3,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1982,1982-01-24,24,1,24,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1983,1983-02-04,35,2,4,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1984,1984-02-04,35,2,4,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1985,1985-02-04,35,2,4,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1986,1986-01-26,26,1,26,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1987,1987-02-10,41,2,10,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1988,1988-02-11,42,2,11,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1989,1989-01-28,28,1,28,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1990,1990-01-31,31,1,31,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1991,1991-02-10,41,2,10,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
1992,1992-02-10,41,2,10,full_bloom,那覇,NAHA,那覇,936,47936,JAPAN,26.20722222222222,127.68722222222225
